dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.6215
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.5214
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,32,1.2243
cuda,convmixer_768_32,32,1.0958
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.5813
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,1.8678
cuda,dla102,64,1.5717
cuda,dm_nfnet_f0,128,1.4486
cuda,dpn107,32,1.4247
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,0,0.0000
cuda,ecaresnet101d,64,1.4707
cuda,ese_vovnet19b_dw,128,1.4963
cuda,fbnetc_100,128,1.6113
cuda,fbnetv3_b,128,1.5161
cuda,gernet_l,128,1.3046
cuda,ghostnet_100,128,2.1885
cuda,gluon_inception_v3,128,1.6231
cuda,gluon_senet154,32,1.5744
cuda,gluon_xception65,32,1.2035
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hardcorenas_a,128,1.6563
cuda,hrnet_w18,2,4.1969
cuda,inception_v3,128,1.6224
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,2.4932
cuda,legacy_senet154,32,1.7049
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,128,1.6660
cuda,mobilenetv2_100,128,1.7034
cuda,mobilenetv3_large_100,128,1.7602
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,0,0.0000
cuda,pit_b_224,64,1.4280
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.2470
cuda,regnety_002,128,2.5971
cuda,repvgg_a2,128,1.4320
cuda,res2net101_26w_4s,64,1.4802
cuda,res2net50_14w_8s,2,4.6791
cuda,res2next50,2,4.6102
cuda,resmlp_12_224,128,1.5352
cuda,resnest101e,0,0.0000
cuda,resnet18,128,1.4924
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,0,0.0000
cuda,selecsls42b,128,1.5165
cuda,spnasnet_100,128,1.6379
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,0,0.0000
cuda,tf_mixnet_l,0,0.0000
cuda,tinynet_a,0,0.0000
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.3033
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
