dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,49.8882,14.8537,2
cuda,beit_base_patch16_224,64,4.7731,10.5213,2
cuda,botnet26t_256,128,5.4481,11.4926,2
cuda,cait_m36_384,2,11.8541,9.6342,2
cuda,coat_lite_mini,128,4.7886,11.6359,2
cuda,convit_base,32,11.5962,7.2155,27
cuda,convmixer_768_32,32,11.4419,13.6970,2
cuda,convnext_base,32,5.8715,7.9234,2
cuda,crossvit_9_240,64,5.6330,3.6677,2
cuda,cspdarknet53,64,9.5178,10.4972,2
cuda,deit_base_distilled_patch16_224,64,3.9582,9.6711,2
cuda,densenet121,64,10.7552,8.4880,14
cuda,dla102,64,5.6093,9.2715,2
cuda,dm_nfnet_f0,128,12.5875,14.1474,2
cuda,dpn107,32,20.8018,10.7721,2
cuda,eca_botnext26ts_256,128,5.7920,15.8401,2
cuda,eca_halonext26ts,128,6.1321,15.9545,2
cuda,ecaresnet101d,64,7.9472,11.2794,2
cuda,ese_vovnet19b_dw,128,4.1831,9.7105,2
cuda,fbnetc_100,128,7.6169,6.9664,2
cuda,fbnetv3_b,128,12.8160,10.9923,2
cuda,gernet_l,128,8.2574,8.2190,2
cuda,ghostnet_100,128,6.2943,5.3437,2
cuda,gluon_inception_v3,128,49.2097,14.8537,2
cuda,gluon_senet154,32,13.1345,12.2335,2
cuda,gluon_xception65,32,37.5010,15.2042,2
cuda,gmixer_24_224,64,5.1411,7.6582,2
cuda,gmlp_s16_224,64,4.9336,9.1491,2
cuda,hardcorenas_a,128,4.8234,6.0106,2
cuda,hrnet_w18,128,24.0582,16.5782,2
cuda,inception_v3,128,50.0202,14.8537,2
cuda,jx_nest_base,64,8.2624,19.7422,2
cuda,lcnet_050,128,4.0065,2.1586,2
cuda,legacy_senet154,32,55.0430,13.3301,2
cuda,levit_128,128,0,0,0
cuda,mixer_b16_224,64,3.4437,7.9898,2
cuda,mixnet_l,64,15.6062,7.5497,2
cuda,mnasnet_100,128,6.0582,5.8478,2
cuda,mobilenetv2_100,128,6.0554,10.1997,2
cuda,mobilenetv3_large_100,128,6.0344,5.8218,2
cuda,mobilevit_s,64,7.3653,12.2022,2
cuda,nasnetalarge,16,34.2870,15.4129,2
cuda,nfnet_l0,128,8.8130,11.7358,2
cuda,pit_b_224,64,4.3459,11.6979,2
cuda,pnasnet5large,16,27.1652,17.0393,2
cuda,poolformer_m36,64,8.6140,15.9926,2
cuda,regnety_002,128,6.9295,2.5749,2
cuda,repvgg_a2,128,7.8603,5.2368,2
cuda,res2net101_26w_4s,64,58.7566,12.0501,2
cuda,res2net50_14w_8s,128,61.8285,17.4819,2
cuda,res2next50,128,54.7380,18.0142,2
cuda,resmlp_12_224,128,3.4922,6.9945,2
cuda,resnest101e,32,11.4648,8.1258,2
cuda,resnet18,128,2.8987,3.0306,2
cuda,rexnet_100,128,7.9902,11.9667,2
cuda,sebotnet33ts_256,64,7.1279,10.3424,2
cuda,selecsls42b,128,34.0033,6.7833,2
cuda,spnasnet_100,128,7.4996,6.4392,2
cuda,swin_base_patch4_window7_224,64,13.6619,15.0306,2
cuda,swsl_resnext101_32x16d,32,5.8358,14.0149,2
cuda,tf_efficientnet_b0,128,7.4809,11.6207,2
cuda,tf_mixnet_l,64,19.5776,8.3264,2
cuda,tinynet_a,128,7.9693,9.2476,2
cuda,tnt_s_patch16_224,64,7.0434,9.4608,2
cuda,twins_pcpvt_base,32,9.0534,5.8231,2
cuda,visformer_small,128,4.0235,10.8293,2
cuda,vit_base_patch16_224,64,3.9518,9.5883,2
cuda,volo_d1_224,64,5.8513,9.4615,2
cuda,xcit_large_24_p8_224,5,10.0324,9.2802,2
