dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.9970
cuda,beit_base_patch16_224,64,0.9773
cuda,botnet26t_256,128,0.9991
cuda,cait_m36_384,2,0.7494
cuda,coat_lite_mini,128,0.9993
cuda,convit_base,32,0.9982
cuda,convmixer_768_32,32,0.9991
cuda,convnext_base,32,0.9986
cuda,crossvit_9_240,64,0.8796
cuda,cspdarknet53,64,0.9977
cuda,deit_base_distilled_patch16_224,64,0.9983
cuda,densenet121,64,0.9254
cuda,dla102,64,0.9970
cuda,dm_nfnet_f0,128,0.9994
cuda,dpn107,32,0.9962
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,0,0.0000
cuda,ecaresnet101d,64,0.9968
cuda,ese_vovnet19b_dw,128,1.0001
cuda,fbnetc_100,128,0.9975
cuda,fbnetv3_b,128,0.9966
cuda,gernet_l,128,0.9979
cuda,ghostnet_100,128,0.9907
cuda,gluon_inception_v3,128,0.9971
cuda,gluon_senet154,32,0.9994
cuda,gluon_xception65,32,0.9968
cuda,gmixer_24_224,64,0.8424
cuda,gmlp_s16_224,64,0.9958
cuda,hardcorenas_a,128,0.9979
cuda,hrnet_w18,2,0.8842
cuda,inception_v3,128,0.9969
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.9931
cuda,legacy_senet154,32,0.9996
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,64,0.9982
cuda,mixnet_l,64,0.8951
cuda,mnasnet_100,128,0.9976
cuda,mobilenetv2_100,128,0.9970
cuda,mobilenetv3_large_100,128,0.9973
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,0.9959
cuda,nfnet_l0,0,0.0000
cuda,pit_b_224,64,0.9989
cuda,pnasnet5large,16,0.9980
cuda,poolformer_m36,64,0.9989
cuda,regnety_002,128,0.9472
cuda,repvgg_a2,128,0.9975
cuda,res2net101_26w_4s,64,0.9959
cuda,res2net50_14w_8s,2,0.8428
cuda,res2next50,2,0.8585
cuda,resmlp_12_224,128,0.9990
cuda,resnest101e,32,0.9114
cuda,resnet18,128,0.9971
cuda,rexnet_100,128,0.8302
cuda,sebotnet33ts_256,64,0.8196
cuda,selecsls42b,128,0.9983
cuda,spnasnet_100,128,0.9969
cuda,swin_base_patch4_window7_224,64,0.9763
cuda,swsl_resnext101_32x16d,0,0.0000
cuda,tf_efficientnet_b0,128,0.7946
cuda,tf_mixnet_l,64,0.8986
cuda,tinynet_a,128,0.7961
cuda,tnt_s_patch16_224,64,0.9980
cuda,twins_pcpvt_base,32,0.8354
cuda,visformer_small,128,0.9998
cuda,vit_base_patch16_224,64,0.9989
cuda,volo_d1_224,64,0.9954
cuda,xcit_large_24_p8_224,5,0.9054
